time	XZ [min env]	FV [max env]	FV [min env]	XZ [max env]
97774.450000	8.475910	-132.999930	-1351.495180	154.790030
97824.450000	8.964520	-132.961780	-1339.326250	154.341300
97874.450000	9.243730	-132.656600	-1337.075570	154.460960
97924.450000	10.151150	-135.021720	-1332.116440	154.411100
97974.450000	10.280780	-134.487670	-1324.067400	154.042150
98024.450000	10.799300	-132.465870	-1316.092972	154.301420
98074.450000	11.327800	-133.686580	-1308.717948	155.119090
98124.450000	11.746610	-134.373220	-1301.950987	154.062100
98174.450000	12.175390	-133.381400	-1295.800745	153.623340
98224.450000	12.524400	-137.692020	-1290.275883	153.942440
98274.450000	13.042930	-139.370500	-1285.385057	153.812800
98324.450000	13.212450	-136.280580	-1281.136927	153.782890
98374.450000	13.581400	-136.585760	-1277.540152	153.553540
98424.450000	13.571420	-140.286030	-1274.603388	153.593430
98474.450000	14.279410	-137.196110	-1272.335295	153.523630
98524.450000	14.389100	-135.937260	-1270.744531	153.523630
98574.450000	14.877710	-139.446790	-1269.839754	153.503680
98624.450000	15.276580	-138.683850	-1269.629624	153.304250
98674.450000	15.416180	-139.828260	-1270.122797	153.124760
98724.450000	15.655500	-143.414090	-1271.327933	153.384020
98774.450000	15.705360	-137.615730	-1273.253690	153.413940
98824.450000	15.844960	-138.950880	-1275.908726	153.324190
98874.450000	16.313630	-133.495840	-1279.301700	153.942440
98924.450000	16.433290	-139.713820	-1283.441269	153.304250
98974.450000	16.642700	-140.019000	-1288.336093	152.855530
99024.450000	16.742410	-142.880030	-1293.994830	153.264360
99074.450000	16.702520	-142.193380	-1300.426138	153.124760
99124.450000	16.832160	-141.430440	-1307.638676	153.224480
99174.450000	16.971760	-141.010820	-1315.641101	153.094850
99224.450000	17.350680	-137.234260	-1324.442072	153.533600
99274.450000	17.649830	-140.362320	-1334.050248	152.975190
99324.450000	18.018780	-140.019000	-1344.474287	153.054960
99374.450000	18.098560	-142.345970	-1355.722848	153.084870
99424.450000	18.008810	-141.544880	-1367.804588	153.114790
99474.450000	18.038730	-141.621180	-1380.728166	153.084870
99524.450000	10.550010	-62.160730	-1394.502241	153.495950
99574.450000	2.383230	-87.604860	-1409.135470	154.194310
99624.450000	2.153880	-131.512190	-1422.448820	154.800000
99674.450000	1.755010	-133.114370	-1427.179060	154.949570
99724.450000	1.695180	-132.771040	-1428.170880	154.630480
99774.450000	1.166680	-132.999930	-1430.993770	154.670370
99824.450000	0.947310	-130.558510	-1435.037370	154.839890
99874.450000	0.857560	-135.174310	-1437.478780	154.700280
99924.450000	1.057000	-133.572130	-1435.456980	154.849860
99974.450000	0.927360	-133.228810	-1434.884780	154.640450
100024.400000	1.096880	-135.059870	-1434.083690	154.650420
100074.400000	0.727930	-133.457690	-1439.233550	154.740170
100124.400000	0.568380	-125.713830	-1440.072780	155.906850
100174.400000	0.727930	-133.572130	-1439.195400	154.580620
100224.400000	0.787760	-133.915460	-1438.546900	154.520790
100274.400000	0.628210	-133.305100	-1439.729460	154.800000
100324.400000	0.468670	-132.847340	-1442.476050	154.720230
100374.400000	0.099720	-132.885490	-1443.429730	154.730200
100424.400000	0.249290	-132.236990	-1442.933820	154.510820
100474.400000	0.548440	-117.245170	-1437.822100	156.834220
100524.400000	1.964420	-128.536710	-1425.042820	155.408270
100574.400000	1.605440	-127.201570	-1428.170880	155.168950
100624.400000	1.635350	-126.743800	-1430.383420	155.168950
100674.400000	1.635350	-129.223360	-1431.413390	155.408270
100724.400000	1.495750	-125.027180	-1432.290770	155.966680
100774.400000	1.396030	-127.430450	-1434.427010	155.178920
100824.400000	1.376090	-130.596660	-1434.694040	155.348440
100874.400000	1.336200	-132.084400	-1434.312570	155.388330
100924.400000	1.206570	-127.888210	-1434.922920	155.069230
100974.400000	0.957280	-129.299660	-1436.334370	155.288610
101024.400000	1.136770	-127.392300	-1435.037370	154.979490
101074.400000	1.336200	-127.850070	-1438.966520	155.318520
101124.400000	1.326230	-127.697480	-1441.140900	155.208840
101174.400000	1.246460	-129.414100	-1435.189950	155.089180
101224.400000	1.236490	-127.392300	-1435.724010	155.069230
101274.400000	1.196600	-127.773770	-1435.914750	155.109120
101324.400000	1.136770	-124.340530	-1433.816660	156.674670
101374.400000	1.465830	-127.583040	-1434.732190	155.188890
101424.400000	1.136770	-128.765600	-1438.165430	155.228780
101474.400000	1.246460	-129.490390	-1434.579600	155.119090
101524.400000	1.186630	-129.948160	-1441.102760	155.079200
101574.400000	1.017110	-129.070770	-1437.478780	154.979490
101624.400000	1.057000	-128.307830	-1431.222650	155.129060
101674.400000	1.186630	-127.697480	-1438.279870	155.288610
101724.400000	0.977220	-131.283310	-1436.601400	155.139030
101774.400000	0.827650	-130.711100	-1437.478780	155.119090
101824.400000	0.757850	-129.910010	-1436.906570	154.969520
101874.400000	0.847590	-122.776500	-1438.852080	156.515120
101924.400000	0.787760	-130.482220	-1440.301670	155.079200
101974.400000	0.498580	-128.269680	-1440.377960	155.238750
102024.400000	0.578360	-132.046250	-1440.568700	154.979490
102074.400000	0.787760	-126.400480	-1436.410660	155.158980
102124.400000	0.847590	-130.482220	-1443.162700	155.228780
102174.400000	0.688040	-131.168870	-1440.225370	154.979490
102224.400000	0.548440	-129.642980	-1440.835730	155.208840
102274.400000	0.458700	-131.359600	-1440.187230	154.909690
102324.400000	0.438750	-131.435900	-1445.222650	154.879770
102374.400000	0.458700	-131.435900	-1440.950170	155.119090
102424.400000	0.299150	-130.749250	-1445.756710	155.208840
102474.400000	0.299150	-128.498570	-1441.293490	156.315690
102524.400000	0.319090	-131.016280	-1442.247170	154.869800
102574.400000	0.428780	-131.741070	-1443.315290	154.909690
102624.400000	0.358980	-132.046250	-1444.116380	154.809970
102674.400000	0.229350	-130.978130	-1441.751260	155.099150
102724.400000	0.707990	-130.024450	-1442.857520	154.730200
102774.400000	0.558410	-130.787390	-1439.500580	155.029350
102824.400000	0.438750	-130.024450	-1441.751260	154.740170
102874.400000	0.568380	-130.291480	-1438.890220	154.929630
102924.400000	0.548440	-130.711100	-1442.476050	155.198860
102974.400000	0.498580	-130.482220	-1444.536000	155.029350
103024.400000	0.368950	-130.253340	-1444.803030	154.899720
103074.400000	0.269230	-123.234270	-1446.710380	156.385490
103124.400000	-0.169520	-130.863690	-1449.685860	155.099150
103174.400000	-0.039890	-129.757420	-1450.715830	155.019370
103224.400000	-0.239320	-130.253340	-1449.380680	155.089180
103274.400000	-0.249290	-129.375950	-1448.541440	154.899720
103324.400000	-0.139600	-130.520360	-1449.456980	155.079200
103374.400000	0.039890	-131.130720	-1449.189950	155.029350
103424.400000	-0.039890	-130.367780	-1449.037360	154.879770
103474.400000	-0.099720	-129.528540	-1450.792120	155.009400
103524.400000	-0.129630	-133.381400	-1455.293480	154.919660
103574.400000	-0.229350	-129.871860	-1452.127270	154.919660
103624.400000	-0.039890	-127.850070	-1451.402480	156.006570
103674.400000	-0.289180	-130.711100	-1457.048250	155.059260
103724.400000	-0.279210	-129.070770	-1452.585040	154.919660
103774.400000	-0.309120	-133.114370	-1455.064600	154.849860
103824.400000	-0.358980	-130.329630	-1453.920190	155.049290
103874.400000	-0.358980	-129.566690	-1451.745800	154.939600
103924.400000	-0.548440	-132.656600	-1459.375230	154.949570
103974.400000	-0.488610	-130.482220	-1459.146340	154.879770
104024.400000	-0.468670	-131.130720	-1461.816640	154.969520
104074.400000	-0.378920	-128.117100	-1455.827540	154.790030
104124.400000	-0.428780	-130.825540	-1455.713100	154.760110
104174.400000	-0.498580	-131.092570	-1457.506020	154.899720
104224.400000	-0.578360	-126.553060	-1457.811190	155.827080
104274.400000	-0.428780	-131.474040	-1457.696750	154.849860
104324.400000	-0.658130	-130.177040	-1460.405200	154.859830
104374.400000	-0.777790	-129.871860	-1465.898380	154.680340
104424.400000	-0.727930	-132.656600	-1461.931080	154.660400
104474.400000	-0.777790	-130.825540	-1463.609560	154.500850
104524.400000	-0.857560	-128.536710	-1462.121820	154.829910
104574.400000	-0.847590	-130.482220	-1464.944710	154.889740
104674.400000	2.901750	-100.117110	-1416.612310	160.164750
104724.400000	3.001470	-99.392320	-1413.827570	160.254490
104774.400000	3.061300	-93.098040	-1413.713130	161.271600
104824.400000	3.170990	-101.070790	-1414.590510	160.075000
104874.400000	3.071270	-100.880050	-1410.890240	159.945370
104924.400000	3.320560	-99.659350	-1411.729480	160.045090
104974.400000	3.091210	-102.177060	-1412.988330	160.154780
105024.400000	3.131100	-100.956350	-1411.653180	160.035120
105074.400000	3.180960	-99.811930	-1414.094600	160.154780
105124.400000	3.170990	-101.147080	-1409.631380	159.915460
105174.400000	3.141070	-101.337820	-1408.563270	160.114890
105224.400000	3.270700	-101.185230	-1408.830290	160.055060
105274.400000	3.250760	-100.956350	-1411.004680	159.745940
105324.400000	3.260730	-101.375970	-1413.026480	160.065030
105374.400000	3.330530	-99.010850	-1408.219940	160.743110
105424.400000	3.270700	-101.490410	-1412.683150	160.055060
105474.400000	3.420280	-101.070790	-1409.326210	160.204640
105524.400000	3.460160	-99.735640	-1411.843920	160.084980
105574.400000	3.510020	-99.163430	-1409.135470	159.845660
105624.400000	3.460160	-100.613020	-1409.631380	160.015170
105674.400000	3.300620	-101.147080	-1408.296240	159.995230
105724.400000	3.450190	-100.918200	-1409.974710	160.184690
105774.400000	3.440220	-99.697490	-1403.718580	160.204640
105824.400000	3.490080	-101.871880	-1406.388880	160.174720
105874.400000	3.310590	-101.986320	-1407.418850	160.104920
105924.400000	3.589800	-100.880050	-1407.571440	160.015170
105974.400000	3.589800	-98.705670	-1410.966530	160.822880
106024.400000	3.649630	-101.528560	-1408.906590	159.985260
106074.400000	3.649630	-100.498580	-1409.555090	159.865600
106124.400000	3.719430	-103.283320	-1406.007410	159.925430
106174.400000	3.809170	-101.643000	-1409.555090	160.025150
106224.400000	3.480110	-99.125290	-1406.465170	159.845660
106274.400000	3.549910	-99.544900	-1407.495150	159.995230
106324.400000	3.559880	-101.414110	-1407.228120	159.775860
106374.400000	3.679540	-100.498580	-1406.007410	160.174720
106424.400000	3.599770	-100.193410	-1405.244470	159.845660
106474.400000	3.579820	-100.727470	-1408.715850	160.035120
106524.400000	3.380390	-95.997220	-1409.593240	160.763050
106574.400000	3.430250	-102.253350	-1411.233560	159.995230
106624.400000	3.400330	-100.613020	-1410.127300	159.975290
106674.400000	3.200900	-101.681140	-1413.331650	159.626280
106724.400000	3.360450	-101.261530	-1408.296240	159.995230
106774.400000	3.380390	-99.697490	-1408.982880	159.915460
106824.400000	3.370420	-102.863700	-1412.072800	159.995230
106874.400000	3.280680	-100.765610	-1410.012860	159.995230
106924.400000	3.320560	-102.100760	-1412.225390	160.154780
106974.400000	3.450190	-101.299670	-1413.446100	160.114890
107024.400000	3.340500	-100.689320	-1408.792150	160.025150
107074.400000	3.410310	-99.544900	-1409.593240	159.735970
107124.400000	3.490080	-100.269700	-1410.661360	160.244520
107174.400000	3.300620	-102.596670	-1411.958360	159.536540
107224.400000	3.340500	-104.351440	-1410.546920	159.566450
107274.400000	3.270700	-101.452260	-1412.950180	159.955340
107324.400000	3.210870	-103.435910	-1410.203590	159.616310
107374.400000	3.410310	-103.321470	-1409.860270	159.775860
107424.400000	3.300620	-102.138910	-1411.538740	159.875570
107474.400000	3.350480	-101.948170	-1413.942010	159.745940
107524.400000	3.460160	-103.054440	-1411.958360	159.666170
107574.400000	3.330530	-101.604850	-1409.822120	159.875570
107624.400000	3.270700	-102.825560	-1409.745830	159.726000
107674.400000	3.350480	-99.087140	-1407.342560	160.902650
107724.400000	3.440220	-104.771060	-1409.516940	159.526560
107774.400000	3.260730	-104.198850	-1410.165440	159.696080
107824.400000	3.180960	-103.283320	-1409.822120	159.576420
107874.400000	3.141070	-105.343270	-1408.982880	159.696080
107924.400000	3.161020	-102.405940	-1410.318030	159.686110
107974.400000	3.270700	-102.978150	-1409.936560	159.726000
108024.400000	3.290650	-103.893680	-1412.110950	159.656200
108074.400000	3.280680	-104.885500	-1411.462450	159.905490
108124.400000	3.260730	-104.275150	-1409.478800	159.576420
108174.400000	3.230820	-103.702940	-1411.424300	159.616310
108224.400000	3.320560	-104.618470	-1406.350730	159.955340
108274.400000	3.250760	-104.275150	-1410.775800	160.523730
108324.400000	3.101190	-103.664790	-1408.868440	159.556480
108434.300000	0.797730	-121.174320	-1436.486960	157.013710
108484.300000	1.406000	-87.833740	-1430.688590	161.411210
108534.300000	0.857560	-74.405950	-1434.465160	163.814380
108584.300000	2.772120	-93.403220	-1416.726750	160.902650
108634.300000	2.652460	-91.534010	-1417.680430	160.633420
108684.300000	2.732230	-97.408670	-1414.743100	160.643390
108734.300000	2.991500	-96.874610	-1413.331650	160.314320
108784.300000	3.111160	-97.103490	-1411.882060	160.194660
108834.300000	3.260730	-95.692050	-1409.745830	161.351380
108884.300000	3.380390	-98.743820	-1406.503320	159.835690
108934.300000	3.579820	-101.375970	-1409.478800	159.855630
108984.300000	3.799200	-99.735640	-1403.298960	159.895520
109034.300000	3.869000	-99.430460	-1403.337110	159.755910
109084.300000	4.038520	-98.438640	-1398.416130	160.782990
109134.300000	4.058460	-103.283320	-1398.263540	159.476710
109184.300000	4.267870	-103.321470	-1395.974720	159.287240
109234.300000	4.447360	-103.588500	-1392.884800	159.426850
109284.300000	4.507190	-102.596670	-1392.694060	159.317160
109334.300000	4.766450	-92.296950	-1391.702240	160.892680
109384.300000	4.756480	-104.771060	-1390.710410	159.227410
109434.300000	4.786400	-103.359620	-1385.331670	159.087810
109484.300000	5.155350	-104.961800	-1384.912050	158.988090
109534.300000	5.215180	-102.672970	-1385.255380	159.117730
109584.300000	5.255060	-103.359620	-1382.127310	158.838520
109634.300000	5.414610	-103.397760	-1385.446110	160.055060
109684.300000	5.344810	-105.457710	-1381.936580	158.938240
109734.300000	5.394670	-105.152530	-1377.206330	158.868430
109784.300000	5.643960	-106.106210	-1379.991070	158.948210
109834.300000	5.643960	-105.991770	-1376.557830	158.828550
109884.300000	5.753650	-101.452260	-1375.680450	158.968150
109934.300000	5.823450	-107.708390	-1373.773090	158.509450
109984.300000	6.162480	-106.335090	-1374.688620	158.688940
110034.300000	6.102650	-105.190680	-1372.018330	158.678970
110084.300000	6.232290	-105.877330	-1374.345300	158.619140
110134.300000	6.272170	-104.465880	-1369.653200	158.738800
110184.300000	6.371890	-106.792860	-1370.873910	158.738800
110234.300000	6.491550	-106.602120	-1368.699530	158.569280
110284.300000	6.621180	-108.623920	-1366.754020	158.509450
110334.300000	6.611210	-104.160710	-1361.833050	158.529400
110384.300000	6.681010	-102.520380	-1366.792170	158.609170
110434.300000	6.920330	-106.983590	-1369.271730	159.167580
110484.300000	6.870470	-107.670240	-1363.015610	158.200330
110534.300000	6.940270	-108.166150	-1364.160020	158.290080
110584.300000	7.139710	-107.288770	-1365.952930	158.329960
110634.300000	7.239420	-107.021740	-1366.143670	158.110590
110684.300000	7.069900	-109.539450	-1360.917510	158.150480
110734.300000	7.299250	-104.389590	-1364.770370	158.988090
110784.300000	7.289280	-106.373240	-1358.094630	158.280110
110834.300000	7.438860	-107.250620	-1360.917510	158.250190
110884.300000	7.379030	-110.302390	-1358.247220	158.290080
110934.300000	7.518630	-107.403210	-1361.604160	158.240220
110984.300000	7.448830	-109.768330	-1358.819420	158.250190
111034.300000	7.578460	-112.209750	-1356.683180	159.327130
111084.300000	7.578460	-108.929100	-1356.530600	157.841350
111134.300000	7.608370	-109.348710	-1358.361660	157.961010
111184.300000	7.608370	-110.607570	-1355.576920	157.951040
111234.300000	7.738010	-112.438630	-1361.337130	158.180390
111284.300000	7.767920	-104.275150	-1357.636860	158.848490
111334.300000	7.857670	-107.822830	-1360.726780	158.090650
111384.300000	7.777890	-109.272420	-1357.331690	158.030820
111434.300000	7.937440	-109.348710	-1354.089180	158.000900
111484.300000	7.897550	-110.149800	-1357.255390	157.990930
111534.300000	7.877610	-108.356890	-1353.478830	157.961010
111584.300000	7.927470	-109.043540	-1355.729510	157.941070
111634.300000	8.106960	-108.509480	-1356.072830	157.811440
111684.300000	8.256530	-107.593950	-1353.822150	157.831380
111734.300000	8.136870	-109.043540	-1354.165470	157.851330
111784.300000	8.196700	-110.950890	-1355.996540	158.000900
111834.300000	8.256530	-107.365060	-1354.508800	157.931100
111884.300000	8.096990	-108.395040	-1347.260850	157.931100
111934.300000	8.176760	-111.980870	-1351.609620	157.781520
111984.300000	8.216650	-109.234270	-1357.522420	157.751610
112034.300000	8.366220	-109.615740	-1352.143680	157.771550
112084.300000	8.266500	-111.103480	-1355.081010	157.751610
112134.300000	8.256530	-110.073510	-1360.269010	157.841350
112184.300000	8.206670	-109.692040	-1355.615070	159.666170
112234.300000	8.376190	-111.637540	-1356.530600	157.721690
112284.300000	8.495850	-110.836450	-1353.440680	157.821410
112334.300000	8.495850	-108.204300	-1352.143680	157.761580
112384.300000	8.216650	-113.277870	-1352.525150	157.811440
112434.300000	8.316360	-109.615740	-1353.478830	157.861300
112484.300000	8.336300	-111.103480	-1352.754030	158.260160
112534.300000	8.286450	-110.454980	-1352.601440	157.602030
112584.300000	8.366220	-111.256070	-1354.165470	157.741640
112634.300000	8.565650	-110.226100	-1349.893000	157.801470
112684.300000	8.505820	-109.768330	-1349.969290	157.871270
112734.300000	8.505820	-109.959070	-1352.296270	157.881240
112784.300000	8.715230	-105.495860	-1350.121880	158.888380
112834.300000	8.705260	-110.645720	-1351.190000	157.681810
112884.300000	8.695280	-109.043540	-1348.519700	157.741640
112934.300000	8.605540	-112.209750	-1347.527880	157.651890
112984.300000	8.605540	-109.882770	-1349.587820	157.671840
113034.300000	8.755110	-108.623920	-1354.737680	157.831380
113084.300000	8.605540	-110.798300	-1351.533320	158.499480
113134.300000	8.874770	-111.408660	-1347.298990	157.701750
113184.300000	8.675340	-110.416830	-1351.228150	157.691780
113234.300000	8.585600	-111.370510	-1351.075560	157.631950
113284.300000	8.685310	-112.247900	-1349.702260	157.661860
113334.300000	8.525770	-109.539450	-1351.037410	157.572120
113384.300000	8.785030	-108.890950	-1353.745860	158.958180
113434.300000	8.436020	-112.286040	-1349.053760	157.452460
113484.300000	8.645430	-110.378690	-1347.298990	157.731670
113534.300000	8.595570	-111.904570	-1351.457030	157.721690
113584.300000	8.755110	-111.294220	-1347.794910	157.771550
113634.300000	8.725200	-111.637540	-1352.219970	157.761580
113684.300000	8.685310	-101.833730	-1350.541500	158.738800
113734.300000	8.465940	-112.019010	-1354.089180	157.661860
113784.300000	8.735170	-112.858250	-1347.604170	157.631950
113834.300000	8.605540	-110.302390	-1347.527880	157.552180
113884.300000	8.575620	-113.697490	-1345.658670	157.741640
113934.300000	8.665370	-110.149800	-1347.260850	157.681810
113984.300000	8.635450	-103.664790	-1348.672290	159.317160
114034.300000	8.615510	-110.569420	-1349.931140	157.641920
114084.300000	8.765090	-113.277870	-1350.045590	157.522260
114134.300000	8.615510	-110.073510	-1351.113710	157.592060
114184.300000	8.306390	-112.743810	-1351.685910	157.671840
114234.300000	8.615510	-111.141630	-1351.685910	157.721690
114284.300000	8.665370	-111.408660	-1348.176380	158.190360
114334.300000	8.615510	-111.294220	-1349.969290	157.392630
114384.300000	8.555680	-112.209750	-1346.688640	157.412570
114434.300000	8.645430	-112.629370	-1348.519700	157.362710
114484.300000	8.725200	-113.048980	-1350.350760	157.592060
114534.300000	8.914660	-108.356890	-1347.451580	157.661860
114584.300000	8.665370	-109.272420	-1348.443410	157.681810
114634.300000	8.824920	-111.866420	-1351.876650	157.542200
114684.300000	8.595570	-110.912750	-1351.075560	157.272970
114734.300000	8.795000	-112.629370	-1349.778560	157.532230
114784.300000	8.884750	-112.095310	-1351.571470	157.602030
114834.300000	8.765090	-112.209750	-1349.244500	157.651890
114884.300000	8.834890	-113.163430	-1348.748580	157.631950
114934.300000	8.575620	-104.580320	-1347.680460	157.951040
114984.300000	8.625480	-112.972690	-1348.901170	157.412570
115034.300000	8.755110	-111.332360	-1346.497900	157.651890
115084.300000	8.655400	-111.561250	-1348.863030	157.562150
115134.300000	8.625480	-112.820100	-1347.375290	157.631950
115184.300000	8.675340	-112.057160	-1352.029240	157.522260
115234.300000	8.655400	-112.133450	-1348.824880	157.801470
115284.300000	8.685310	-114.040810	-1345.506080	157.422540
115334.300000	8.775060	-108.623920	-1345.734960	157.512290
115384.300000	8.765090	-113.010840	-1351.991090	157.492350
115434.300000	8.705260	-111.713840	-1346.078290	157.452460
115484.300000	8.555680	-111.980870	-1348.176380	157.452460
115534.300000	8.615510	-110.111660	-1347.566020	157.931100
115584.300000	8.695280	-112.705660	-1347.794910	157.492350
115634.300000	8.605540	-110.493130	-1346.345320	157.422540
115684.300000	8.605540	-111.980870	-1343.255400	157.352740
115734.300000	8.695280	-112.934540	-1349.893000	157.392630
115784.300000	8.685310	-113.277870	-1349.244500	157.412570
115834.300000	8.775060	-110.836450	-1346.955670	158.549340
115884.300000	8.755110	-113.163430	-1342.873930	157.203170
115950.900000	3.739370	-151.272400	-1399.179070	152.227310
116000.900000	2.133930	-143.986300	-1415.239010	153.094850
116050.900000	1.276370	-60.329670	-1439.767610	154.563883
116100.900000	-0.777790	-72.896597	-1458.574140	155.247043
116150.900000	-0.947310	-127.354150	-1464.830260	155.099150
116200.900000	4.108320	-129.147070	-1407.876620	154.540740
116250.900000	3.310590	-126.019000	-1417.565980	154.849860
116300.900000	3.141070	-125.484950	-1419.740370	154.949570
116350.900000	2.752180	-124.569410	-1419.244460	155.876940
116400.900000	2.403170	-125.675680	-1423.555080	155.149010
116450.900000	1.964420	-123.348710	-1429.544180	155.198860
116500.900000	1.904590	-121.670230	-1431.070060	155.507990
116550.900000	1.615410	-119.610290	-1433.206300	156.235920
116600.900000	1.445890	-122.890940	-1433.397040	155.278640
116650.900000	1.266400	-122.929090	-1442.018290	155.597730
116700.900000	0.907420	-122.662060	-1441.865700	155.418240
116750.900000	0.907420	-122.204290	-1445.108200	155.587760
116800.900000	0.727930	-121.250620	-1443.734910	155.438180
116850.900000	0.767820	-119.991760	-1445.909290	155.667530
116900.900000	0.438750	-120.144350	-1444.230820	155.468100
116950.900000	0.588330	-123.386850	-1440.034640	155.637620
117000.900000	0.707990	-123.005380	-1447.702210	155.527930
117050.900000	0.388890	-123.806470	-1450.448800	155.428210
117100.900000	0.269230	-122.776500	-1448.236270	155.488040
117150.900000	0.219380	-122.204290	-1448.083680	155.567820
117200.900000	0.129630	-97.446810	-1443.849350	160.124860
117250.900000	2.074100	-87.757450	-1430.497860	161.500950
117300.900000	1.844760	-88.405950	-1428.933830	161.530870
117350.900000	1.884640	-87.833740	-1427.980150	161.421180
117400.900000	1.794900	-89.207040	-1430.803030	161.500950
117450.900000	2.064130	-92.487690	-1433.053710	161.540840
117500.900000	2.213710	-88.672980	-1431.680420	161.510920
117550.900000	2.133930	-90.084420	-1429.506030	161.441120
117600.900000	2.104020	-87.261530	-1426.339820	162.189000
117650.900000	1.844760	-91.877330	-1431.146360	161.451090
117700.900000	1.944470	-88.024480	-1431.413390	161.680440
117750.900000	1.834780	-87.337830	-1432.481510	161.640550
117800.900000	2.064130	-87.566710	-1428.895680	161.680440
117850.900000	1.994330	-88.596680	-1432.557800	161.391260
117900.900000	2.094050	-87.757450	-1427.980150	161.530870
117950.900000	2.054160	-88.787420	-1426.835730	161.560780
118000.900000	2.213710	-88.825560	-1428.285330	161.849960
118050.900000	2.203740	-89.397770	-1425.233560	161.560780
118100.900000	2.283510	-90.694770	-1424.432470	161.421180
118150.900000	2.233650	-89.054450	-1427.636820	161.550810
118200.900000	2.263570	-88.482240	-1427.903850	161.451090
118250.900000	2.323400	-84.591230	-1425.958350	161.810070
118300.900000	2.313420	-90.694770	-1428.285330	161.461070
118350.900000	2.423110	-89.474070	-1424.737640	161.431150
118400.900000	2.263570	-88.749270	-1427.942000	161.560780
118450.900000	2.293480	-89.130740	-1425.653170	161.680440
118500.900000	2.472970	-92.678420	-1426.912030	162.528030
118550.900000	2.333370	-89.931830	-1426.721290	161.520900
118600.900000	2.213710	-90.084420	-1427.407940	161.520900
118650.900000	2.183790	-91.648450	-1430.612300	161.490980
118700.900000	2.243620	-92.487690	-1425.767620	161.341410
118750.900000	2.273540	-85.163440	-1424.203580	161.889850
118800.900000	2.273540	-91.724750	-1427.446090	161.500950
118850.900000	2.443060	-89.168890	-1424.203580	161.251660
118900.900000	2.383230	-90.198860	-1426.950180	161.481010
118950.900000	2.313420	-92.907310	-1424.546910	161.510920
119000.900000	2.193760	-91.114390	-1425.615030	161.401240
119050.900000	2.163850	-91.114390	-1428.437910	161.889850
119100.900000	2.353310	-92.983600	-1426.988320	161.271600
119150.900000	2.363280	-92.525840	-1425.157260	161.500950
119200.900000	2.303450	-91.762890	-1424.813940	161.321460
119250.900000	2.283510	-91.534010	-1426.149090	161.530870
119300.900000	2.443060	-92.411390	-1424.966530	161.500950
119350.900000	2.512860	-94.700220	-1424.279880	161.331430
119400.900000	2.472970	-92.907310	-1423.249910	161.471040
119450.900000	2.373250	-91.724750	-1426.377970	161.540840
119500.900000	2.453030	-94.089870	-1421.228110	161.281580
119550.900000	2.502890	-94.051720	-1425.538730	161.321460
119600.900000	2.592630	-95.234280	-1424.966530	161.431150
119650.900000	2.443060	-90.618480	-1423.059170	161.381290
119700.900000	2.512860	-91.877330	-1425.958350	161.580730
119750.900000	2.253590	-92.411390	-1426.759440	161.590700
119800.900000	2.403170	-92.449540	-1422.906580	161.500950
119850.900000	2.243620	-90.275160	-1425.271700	161.650530
119900.900000	2.283510	-92.602130	-1429.544180	161.540840
119950.900000	2.143910	-92.754720	-1429.315300	161.461070
120000.900000	2.173820	-94.013570	-1421.685870	161.510920
120050.900000	2.064130	-93.326920	-1428.590500	161.301520
120100.900000	2.064130	-93.784690	-1431.184510	161.481010
120150.900000	1.864700	-90.198860	-1426.912030	162.268770
120200.900000	1.784930	-92.487690	-1429.887500	161.271600
120250.900000	1.725100	-89.550360	-1432.519660	161.411210
120300.900000	1.725100	-94.166160	-1430.612300	161.570750
120350.900000	1.645320	-93.632100	-1431.947450	161.560780
120400.900000	1.725100	-94.242460	-1432.672240	162.238850
120450.900000	1.356150	-92.487690	-1436.372510	161.391260
120500.900000	1.425950	-95.310570	-1436.639540	161.301520
120550.900000	1.595470	-94.547630	-1434.617750	161.720330
120600.900000	1.336200	-93.593950	-1435.533280	161.510920
120650.900000	1.545610	-92.754720	-1432.405210	161.500950
120700.900000	1.695180	-89.893680	-1432.824830	161.630580
120750.900000	1.725100	-92.831010	-1435.075510	161.351380
120800.900000	1.685210	-93.555810	-1436.715840	161.620610
120850.900000	1.764980	-92.869160	-1433.435190	161.630580
120900.900000	1.755010	-93.212480	-1439.347990	161.710360
120950.900000	1.605440	-90.580330	-1432.824830	162.398400
121000.900000	1.655300	-93.403220	-1435.876600	161.421180
121050.900000	1.705150	-90.656630	-1436.753990	161.451090
121100.900000	1.814840	-90.427740	-1435.113660	161.720330
121150.900000	1.794900	-91.839190	-1437.555070	161.441120
121200.900000	1.804870	-92.487690	-1436.448810	161.770190
121250.900000	1.944470	-85.277880	-1439.996490	162.777320
121300.900000	1.774950	-90.427740	-1431.909300	161.451090
121350.900000	1.735070	-91.534010	-1438.813930	161.620610
121400.900000	2.183790	-94.013570	-1434.617750	161.510920
121450.900000	2.293480	-91.991780	-1429.658620	161.530870
121500.900000	2.353310	-89.474070	-1435.914750	162.518060
121550.900000	1.804870	-92.029920	-1436.029190	161.800100
121600.900000	1.764980	-90.198860	-1439.500580	161.590700
121650.900000	1.755010	-93.632100	-1441.598670	161.780160
121700.900000	1.695180	-91.610300	-1438.432460	161.710360
121750.900000	1.685210	-91.572160	-1444.421560	161.700380
121800.900000	1.465830	-90.656630	-1443.048260	163.156250
121850.900000	1.256430	-91.457720	-1440.835730	161.820040
